timestamp,sensor_id,value
2026-08-07 13:46:53,bed-mat,OCCUPIED
2026-08-07 13:46:56,living-temp,19.8
2026-08-07 13:46:59,front-door,CLOSE
2026-08-07 13:47:02,fridge-door,CLOSE
2026-08-07 13:47:05,living-temp,19.3
2026-08-07 13:47:08,living-motion,ON
2026-08-07 13:47:11,living-motion,ON
2026-08-07 13:47:14,bathroom-motion,ON
2026-08-07 13:47:17,living-temp,20.4
2026-08-07 13:47:20,bathroom-motion,ON
2026-08-07 13:47:23,fridge-door,CLOSE
2026-08-07 13:47:26,bed-mat,EMPTY
2026-08-07 13:47:29,bed-mat,EMPTY
2026-08-07 13:47:32,bathroom-motion,ON
2026-08-07 13:47:35,bed-mat,OCCUPIED
2026-08-07 13:47:38,front-door,OPEN
2026-08-07 13:47:41,front-door,CLOSE
2026-08-07 13:47:44,fridge-door,OPEN
2026-08-07 13:47:47,front-door,CLOSE
2026-08-07 13:47:50,bedroom-motion,ON
2026-08-07 13:47:53,living-temp,21.0
2026-08-07 13:47:56,living-motion,ON
2026-08-07 13:47:59,fridge-door,CLOSE
2026-08-07 13:48:02,kitchen-motion,ON
2026-08-07 13:48:05,fridge-door,CLOSE
2026-08-07 13:48:08,living-temp,19.4
2026-08-07 13:48:11,bed-mat,OCCUPIED
2026-08-07 13:48:14,front-door,OPEN
2026-08-07 13:48:17,living-temp,18.6
2026-08-07 13:48:21,living-motion,ON
2026-08-07 13:48:24,bathroom-motion,ON
2026-08-07 13:48:27,bedroom-motion,ON
2026-08-07 13:48:30,living-temp,21.2
2026-08-07 13:48:33,front-door,CLOSE
2026-08-07 13:48:36,fridge-door,OPEN
2026-08-07 13:48:39,living-temp,21.3
2026-08-07 13:48:42,living-temp,20.6
2026-08-07 13:48:45,bedroom-motion,ON
2026-08-07 13:48:48,bedroom-motion,ON
2026-08-07 13:48:51,living-motion,ON
2026-08-07 13:48:54,bedroom-motion,ON
2026-08-07 13:48:57,front-door,OPEN
2026-08-07 13:49:00,fridge-door,OPEN
2026-08-07 13:49:03,bedroom-motion,ON
2026-08-07 13:49:06,kitchen-motion,ON
2026-08-07 13:49:09,fridge-door,CLOSE
2026-08-07 13:49:12,living-temp,19.0
2026-08-07 13:49:15,front-door,CLOSE
2026-08-07 13:49:18,fridge-door,OPEN
2026-08-07 13:49:21,bedroom-motion,ON
2026-08-07 13:49:24,bedroom-motion,ON
2026-08-07 13:49:27,fridge-door,CLOSE
2026-08-07 13:49:30,fridge-door,CLOSE
2026-08-07 13:49:33,fridge-door,OPEN
2026-08-07 13:49:36,living-temp,19.6
2026-08-07 13:49:39,bed-mat,OCCUPIED
2026-08-07 13:49:42,bathroom-motion,ON
2026-08-07 13:49:45,fridge-door,CLOSE
2026-08-07 13:49:48,bedroom-motion,ON
2026-08-07 13:49:51,bathroom-motion,ON
2026-08-07 13:49:54,fridge-door,CLOSE
2026-08-07 13:49:57,fridge-door,OPEN
2026-08-07 13:50:00,kitchen-motion,ON
2026-08-07 13:50:03,kitchen-motion,ON
2026-08-07 13:50:06,bed-mat,OCCUPIED
2026-08-07 13:50:09,fridge-door,OPEN
2026-08-07 13:50:12,kitchen-motion,ON
2026-08-07 13:50:15,bathroom-motion,ON
2026-08-07 13:50:18,front-door,CLOSE
2026-08-07 13:50:21,living-temp,20.4
2026-08-07 13:50:24,bathroom-motion,ON
2026-08-07 13:50:27,kitchen-motion,ON
2026-08-07 13:50:30,fridge-door,CLOSE
2026-08-07 13:50:33,living-motion,ON
2026-08-07 13:50:36,front-door,OPEN
2026-08-07 13:50:39,living-temp,19.1
2026-08-07 13:50:42,living-motion,ON
2026-08-07 13:50:45,bathroom-motion,ON
2026-08-07 13:50:48,fridge-door,OPEN
2026-08-07 13:50:51,living-temp,21.0
2026-08-07 13:50:54,bathroom-motion,ON
2026-08-07 13:50:57,living-temp,21.4
2026-08-07 13:51:00,bed-mat,OCCUPIED
2026-08-07 13:51:03,bedroom-motion,ON
2026-08-07 13:51:06,living-motion,ON
2026-08-07 13:51:09,bedroom-motion,ON
2026-08-07 13:51:12,bed-mat,EMPTY
2026-08-07 13:51:15,living-temp,19.8
2026-08-07 13:51:18,bedroom-motion,ON
2026-08-07 13:51:21,bedroom-motion,ON
2026-08-07 13:51:24,bed-mat,OCCUPIED
2026-08-07 13:51:27,bed-mat,OCCUPIED
2026-08-07 13:51:30,bathroom-motion,ON
2026-08-07 13:51:33,front-door,CLOSE
2026-08-07 13:51:36,living-motion,ON
2026-08-07 13:51:39,bed-mat,OCCUPIED
2026-08-07 13:51:42,kitchen-motion,ON
2026-08-07 13:51:45,bedroom-motion,ON
2026-08-07 13:51:48,bedroom-motion,ON
2026-08-07 13:51:51,bed-mat,OCCUPIED
2026-08-07 13:51:54,living-motion,ON
2026-08-07 13:51:57,bedroom-motion,ON
2026-08-07 13:52:00,kitchen-motion,ON
2026-08-07 13:52:03,living-temp,18.8
2026-08-07 13:52:06,fridge-door,CLOSE
2026-08-07 13:52:09,bathroom-motion,ON
2026-08-07 13:52:12,bathroom-motion,ON
2026-08-07 13:52:15,front-door,OPEN
2026-08-07 13:52:18,bed-mat,EMPTY
2026-08-07 13:52:21,kitchen-motion,ON
2026-08-07 13:52:24,bathroom-motion,ON
2026-08-07 13:52:27,living-temp,19.5
2026-08-07 13:52:30,bathroom-motion,ON
2026-08-07 13:52:33,bedroom-motion,ON
2026-08-07 13:52:36,bed-mat,OCCUPIED
2026-08-07 13:52:39,front-door,CLOSE
2026-08-07 13:52:42,bathroom-motion,ON
2026-08-07 13:52:45,bed-mat,EMPTY
2026-08-07 13:52:48,bed-mat,OCCUPIED
2026-08-07 13:52:51,bed-mat,OCCUPIED
2026-08-07 13:52:54,kitchen-motion,ON
2026-08-07 13:52:57,bed-mat,OCCUPIED
2026-08-07 13:53:00,bathroom-motion,ON
2026-08-07 13:53:03,front-door,OPEN
2026-08-07 13:53:06,living-temp,19.2
2026-08-07 13:53:09,bed-mat,EMPTY
2026-08-07 13:53:12,bathroom-motion,ON
2026-08-07 13:53:15,front-door,CLOSE
2026-08-07 13:53:18,fridge-door,CLOSE
2026-08-07 13:53:21,living-motion,ON
2026-08-07 13:53:24,living-motion,ON
2026-08-07 13:53:27,kitchen-motion,ON
2026-08-07 13:53:30,living-temp,20.5
2026-08-07 13:53:33,front-door,OPEN
2026-08-07 13:53:36,front-door,OPEN
2026-08-07 13:53:39,living-motion,ON
2026-08-07 13:53:42,living-motion,ON
2026-08-07 13:53:45,bathroom-motion,ON
2026-08-07 13:53:48,fridge-door,CLOSE
2026-08-07 13:53:51,living-temp,20.4
2026-08-07 13:53:54,bed-mat,OCCUPIED
2026-08-07 13:53:57,fridge-door,OPEN
2026-08-07 13:54:00,bed-mat,OCCUPIED
2026-08-07 13:54:03,living-temp,20.6
2026-08-07 13:54:06,bedroom-motion,ON
2026-08-07 13:54:09,bedroom-motion,ON
2026-08-07 13:54:12,bathroom-motion,ON
2026-08-07 13:54:15,kitchen-motion,ON
2026-08-07 13:54:18,living-motion,ON
2026-08-07 13:54:21,bed-mat,EMPTY
2026-08-07 13:54:24,bedroom-motion,ON
2026-08-07 13:54:27,front-door,CLOSE
2026-08-07 13:54:30,bed-mat,OCCUPIED
2026-08-07 13:54:33,front-door,CLOSE
2026-08-07 13:54:36,living-motion,ON
2026-08-07 13:54:39,fridge-door,OPEN
2026-08-07 13:54:42,living-motion,ON
2026-08-07 13:54:45,kitchen-motion,ON
2026-08-07 13:54:48,front-door,OPEN
2026-08-07 13:54:51,living-temp,19.0
2026-08-07 13:54:54,front-door,OPEN
2026-08-07 13:54:57,bedroom-motion,ON
2026-08-07 13:55:00,bed-mat,OCCUPIED
2026-08-07 13:55:03,fridge-door,OPEN
2026-08-07 13:55:06,living-motion,ON
2026-08-07 13:55:09,living-motion,ON
2026-08-07 13:55:12,front-door,OPEN
2026-08-07 13:55:15,bed-mat,OCCUPIED
2026-08-07 13:55:18,living-motion,ON
2026-08-07 13:55:21,kitchen-motion,ON
2026-08-07 13:55:24,fridge-door,OPEN
2026-08-07 13:55:27,bathroom-motion,ON
2026-08-07 13:55:30,front-door,CLOSE
2026-08-07 13:55:33,living-motion,ON
2026-08-07 13:55:36,fridge-door,OPEN
2026-08-07 13:55:39,front-door,OPEN
2026-08-07 13:55:42,bedroom-motion,ON
2026-08-07 13:55:45,bathroom-motion,ON
2026-08-07 13:55:48,living-temp,20.1
2026-08-07 13:55:51,living-motion,ON
2026-08-07 13:55:54,living-motion,ON
2026-08-07 13:55:57,fridge-door,OPEN
2026-08-07 13:56:00,kitchen-motion,ON
2026-08-07 13:56:03,bedroom-motion,ON
2026-08-07 13:56:06,front-door,OPEN
2026-08-07 13:56:09,bed-mat,EMPTY
2026-08-07 13:56:12,fridge-door,OPEN
2026-08-07 13:56:15,living-temp,19.3
2026-08-07 13:56:18,living-temp,19.2
2026-08-07 13:56:21,living-motion,ON
2026-08-07 13:56:24,living-temp,20.3
2026-08-07 13:56:27,fridge-door,CLOSE
2026-08-07 13:56:30,bed-mat,OCCUPIED
2026-08-07 13:56:33,living-motion,ON
2026-08-07 13:56:36,fridge-door,CLOSE
2026-08-07 13:56:39,bathroom-motion,ON
2026-08-07 13:56:42,fridge-door,OPEN
2026-08-07 13:56:45,bed-mat,EMPTY
2026-08-07 13:56:48,living-temp,21.1
2026-08-07 13:56:51,living-motion,ON
2026-08-07 13:56:54,bedroom-motion,ON
2026-08-07 13:56:57,living-temp,19.8
2026-08-07 13:57:00,living-temp,18.6
2026-08-07 13:57:03,fridge-door,CLOSE
2026-08-07 13:57:06,living-motion,ON
2026-08-07 13:57:09,bathroom-motion,ON
2026-08-07 13:57:12,bedroom-motion,ON
2026-08-07 13:57:15,kitchen-motion,ON
2026-08-07 13:57:18,living-motion,ON
2026-08-07 13:57:21,kitchen-motion,ON
2026-08-07 13:57:24,bedroom-motion,ON
2026-08-07 13:57:27,front-door,CLOSE
2026-08-07 13:57:30,living-motion,ON
2026-08-07 13:57:33,kitchen-motion,ON
2026-08-07 13:57:36,fridge-door,OPEN
2026-08-07 13:57:39,bed-mat,EMPTY
2026-08-07 13:57:42,living-temp,20.5
2026-08-07 13:57:45,living-motion,ON
2026-08-07 13:57:48,bedroom-motion,ON
2026-08-07 13:57:51,front-door,CLOSE
2026-08-07 13:57:54,living-temp,21.3
2026-08-07 13:57:57,bed-mat,OCCUPIED
2026-08-07 13:58:00,kitchen-motion,ON
2026-08-07 13:58:03,bedroom-motion,ON
2026-08-07 13:58:06,living-temp,21.2
2026-08-07 13:58:09,bed-mat,EMPTY
2026-08-07 13:58:12,front-door,CLOSE
2026-08-07 13:58:15,bathroom-motion,ON
2026-08-07 13:58:18,fridge-door,CLOSE
2026-08-07 13:58:21,front-door,CLOSE
2026-08-07 13:58:24,living-motion,ON
2026-08-07 13:58:27,living-temp,20.0
2026-08-07 13:58:30,bed-mat,EMPTY
2026-08-07 13:58:33,bathroom-motion,ON
2026-08-07 13:58:36,living-motion,ON
2026-08-07 13:58:39,bathroom-motion,ON
2026-08-07 13:58:42,kitchen-motion,ON
2026-08-07 13:58:45,bedroom-motion,ON
2026-08-07 13:58:49,bathroom-motion,ON
2026-08-07 13:58:52,living-temp,20.5
2026-08-07 13:58:55,living-motion,ON
2026-08-07 13:58:58,front-door,CLOSE
2026-08-07 13:59:01,front-door,CLOSE
2026-08-07 13:59:04,kitchen-motion,ON
2026-08-07 13:59:07,bed-mat,OCCUPIED
2026-08-07 13:59:10,bedroom-motion,ON
2026-08-07 13:59:13,fridge-door,OPEN
2026-08-07 13:59:16,bed-mat,EMPTY
2026-08-07 13:59:19,kitchen-motion,ON
2026-08-07 13:59:22,living-temp,19.2
2026-08-07 13:59:25,kitchen-motion,ON
2026-08-07 13:59:28,living-temp,20.0
2026-08-07 13:59:31,bathroom-motion,ON
2026-08-07 13:59:34,living-motion,ON
2026-08-07 13:59:37,fridge-door,CLOSE
2026-08-07 13:59:40,bedroom-motion,ON
2026-08-07 13:59:43,front-door,CLOSE
2026-08-07 13:59:46,kitchen-motion,ON
2026-08-07 13:59:49,living-temp,20.9
2026-08-07 13:59:52,fridge-door,OPEN
2026-08-07 13:59:55,fridge-door,OPEN
2026-08-07 13:59:58,bathroom-motion,ON
2026-08-07 14:00:01,fridge-door,CLOSE
2026-08-07 14:00:04,living-motion,ON
2026-08-07 14:00:07,bedroom-motion,ON
2026-08-07 14:00:10,living-temp,18.7
2026-08-07 14:00:13,bed-mat,OCCUPIED
2026-08-07 14:00:16,bed-mat,EMPTY
2026-08-07 14:00:19,bed-mat,EMPTY
2026-08-07 14:00:22,living-temp,21.0
2026-08-07 14:00:25,living-motion,ON
2026-08-07 14:00:28,front-door,OPEN
2026-08-07 14:00:31,fridge-door,CLOSE
2026-08-07 14:00:34,front-door,OPEN
2026-08-07 14:00:37,front-door,CLOSE
2026-08-07 14:00:40,living-motion,ON
2026-08-07 14:00:43,bedroom-motion,ON
2026-08-07 14:00:46,living-motion,ON
2026-08-07 14:00:49,bathroom-motion,ON
2026-08-07 14:00:52,kitchen-motion,ON
2026-08-07 14:00:55,living-temp,20.9
2026-08-07 14:00:58,fridge-door,OPEN
2026-08-07 14:01:01,fridge-door,CLOSE
2026-08-07 14:01:04,fridge-door,CLOSE
2026-08-07 14:01:07,kitchen-motion,ON
2026-08-07 14:01:10,living-motion,ON
2026-08-07 14:01:13,kitchen-motion,ON
2026-08-07 14:01:16,bedroom-motion,ON
2026-08-07 14:01:19,bed-mat,OCCUPIED
2026-08-07 14:01:22,bed-mat,EMPTY
2026-08-07 14:01:25,bathroom-motion,ON
2026-08-07 14:01:28,bathroom-motion,ON
2026-08-07 14:01:31,bed-mat,OCCUPIED
2026-08-07 14:01:34,living-motion,ON
2026-08-07 14:01:37,living-motion,ON
2026-08-07 14:01:40,kitchen-motion,ON
2026-08-07 14:01:43,fridge-door,OPEN
2026-08-07 14:01:46,kitchen-motion,ON
2026-08-07 14:01:49,living-temp,19.4
2026-08-07 14:01:52,bathroom-motion,ON
2026-08-07 14:01:55,bathroom-motion,ON
2026-08-07 14:01:58,bedroom-motion,ON
2026-08-07 14:02:01,living-motion,ON
2026-08-07 14:02:04,bed-mat,EMPTY
2026-08-07 14:02:07,bedroom-motion,ON
2026-08-07 14:02:10,front-door,OPEN
2026-08-07 14:02:13,bathroom-motion,ON
2026-08-07 14:02:16,bathroom-motion,ON
2026-08-07 14:02:19,living-motion,ON
2026-08-07 14:02:22,living-temp,19.9
2026-08-07 14:02:25,fridge-door,OPEN
2026-08-07 14:02:28,bathroom-motion,ON
2026-08-07 14:02:31,bedroom-motion,ON
2026-08-07 14:02:34,living-temp,19.5
2026-08-07 14:02:37,fridge-door,OPEN
2026-08-07 14:02:40,bed-mat,EMPTY
2026-08-07 14:02:43,bathroom-motion,ON
2026-08-07 14:02:46,living-motion,ON
2026-08-07 14:02:49,living-temp,19.8
2026-08-07 14:02:52,fridge-door,CLOSE
2026-08-07 14:02:55,living-temp,19.3
2026-08-07 14:02:58,fridge-door,CLOSE
2026-08-07 14:03:01,bedroom-motion,ON
2026-08-07 14:03:04,fridge-door,OPEN
2026-08-07 14:03:07,fridge-door,CLOSE
2026-08-07 14:03:10,fridge-door,CLOSE
2026-08-07 14:03:13,bedroom-motion,ON
2026-08-07 14:03:16,fridge-door,OPEN
2026-08-07 14:03:19,kitchen-motion,ON
2026-08-07 14:03:22,living-temp,20.1
2026-08-07 14:03:25,bed-mat,EMPTY
2026-08-07 14:03:28,bed-mat,OCCUPIED
2026-08-07 14:03:31,bedroom-motion,ON
2026-08-07 14:03:34,living-motion,ON
2026-08-07 14:03:37,front-door,OPEN
2026-08-07 14:03:40,bathroom-motion,ON
2026-08-07 14:03:43,bedroom-motion,ON
2026-08-07 14:03:46,bed-mat,EMPTY
2026-08-07 14:03:49,bed-mat,OCCUPIED
2026-08-07 14:03:52,bathroom-motion,ON
2026-08-07 14:03:55,bedroom-motion,ON
2026-08-07 14:03:58,living-motion,ON
2026-08-07 14:04:01,bed-mat,OCCUPIED
2026-08-07 14:04:04,bathroom-motion,ON
2026-08-07 14:04:07,bathroom-motion,ON
2026-08-07 14:04:10,front-door,OPEN
2026-08-07 14:04:13,fridge-door,OPEN
2026-08-07 14:04:16,bed-mat,OCCUPIED
2026-08-07 14:04:19,bed-mat,EMPTY
2026-08-07 14:04:22,living-motion,ON
2026-08-07 14:04:25,bathroom-motion,ON
2026-08-07 14:04:28,fridge-door,OPEN
2026-08-07 14:04:31,fridge-door,OPEN
2026-08-07 14:04:34,bedroom-motion,ON
2026-08-07 14:04:37,bathroom-motion,ON
2026-08-07 14:04:40,bedroom-motion,ON
2026-08-07 14:04:43,living-motion,ON
2026-08-07 14:04:46,front-door,CLOSE
2026-08-07 14:04:49,kitchen-motion,ON
2026-08-07 14:04:52,front-door,OPEN
2026-08-07 14:04:55,living-temp,21.3
2026-08-07 14:04:58,kitchen-motion,ON
2026-08-07 14:05:01,living-motion,ON
2026-08-07 14:05:04,front-door,CLOSE
2026-08-07 14:05:07,bedroom-motion,ON
2026-08-07 14:05:10,living-motion,ON
2026-08-07 14:05:13,bed-mat,EMPTY
2026-08-07 14:05:16,bedroom-motion,ON
2026-08-07 14:05:19,bathroom-motion,ON
2026-08-07 14:05:22,kitchen-motion,ON
2026-08-07 14:05:25,fridge-door,OPEN
2026-08-07 14:05:28,living-temp,19.4
2026-08-07 14:05:31,living-motion,ON
2026-08-07 14:05:34,front-door,OPEN
2026-08-07 14:05:37,living-motion,ON
2026-08-07 14:05:40,fridge-door,CLOSE
2026-08-07 14:05:43,kitchen-motion,ON
2026-08-07 14:05:46,bed-mat,EMPTY
2026-08-07 14:05:49,bed-mat,EMPTY
2026-08-07 14:05:52,bathroom-motion,ON
2026-08-07 14:05:55,bathroom-motion,ON
2026-08-07 14:05:58,bathroom-motion,ON
2026-08-07 14:06:01,kitchen-motion,ON
2026-08-07 14:06:04,fridge-door,OPEN
2026-08-07 14:06:07,bedroom-motion,ON
2026-08-07 14:06:10,bathroom-motion,ON
2026-08-07 14:06:13,front-door,OPEN
2026-08-07 14:06:16,living-temp,18.5
2026-08-07 14:06:19,living-motion,ON
2026-08-07 14:06:22,bathroom-motion,ON
2026-08-07 14:06:25,living-temp,18.8
2026-08-07 14:06:28,kitchen-motion,ON
2026-08-07 14:06:31,kitchen-motion,ON
2026-08-07 14:06:34,bedroom-motion,ON
2026-08-07 14:06:37,fridge-door,CLOSE
2026-08-07 14:06:40,bedroom-motion,ON
2026-08-07 14:06:43,bedroom-motion,ON
2026-08-07 14:06:46,front-door,OPEN
2026-08-07 14:06:49,kitchen-motion,ON
2026-08-07 14:06:52,fridge-door,CLOSE
2026-08-07 14:06:55,front-door,CLOSE
2026-08-07 14:06:58,bed-mat,OCCUPIED
2026-08-07 14:07:01,front-door,CLOSE
2026-08-07 14:07:04,bedroom-motion,ON
2026-08-07 14:07:07,bed-mat,OCCUPIED
2026-08-07 14:07:10,living-motion,ON
2026-08-07 14:07:13,kitchen-motion,ON
2026-08-07 14:07:16,kitchen-motion,ON
2026-08-07 14:07:19,bed-mat,OCCUPIED
2026-08-07 14:07:22,kitchen-motion,ON
2026-08-07 14:07:25,fridge-door,OPEN
2026-08-07 14:07:28,bedroom-motion,ON
2026-08-07 14:07:31,living-motion,ON
2026-08-07 14:07:34,bedroom-motion,ON
2026-08-07 14:07:37,fridge-door,OPEN
2026-08-07 14:07:40,front-door,CLOSE
2026-08-07 14:07:43,kitchen-motion,ON
2026-08-07 14:07:46,bed-mat,OCCUPIED
2026-08-07 14:07:49,bedroom-motion,ON
2026-08-07 14:07:52,bed-mat,EMPTY
2026-08-07 14:07:55,bedroom-motion,ON
2026-08-07 14:07:58,bedroom-motion,ON
2026-08-07 14:08:01,fridge-door,OPEN
2026-08-07 14:08:04,bedroom-motion,ON
2026-08-07 14:08:07,living-motion,ON
2026-08-07 14:08:10,living-temp,19.6
2026-08-07 14:08:13,living-motion,ON
2026-08-07 14:08:16,bed-mat,EMPTY
2026-08-07 14:08:19,bedroom-motion,ON
2026-08-07 14:08:22,kitchen-motion,ON
2026-08-07 14:08:25,bed-mat,EMPTY
2026-08-07 14:08:28,bed-mat,EMPTY
2026-08-07 14:08:31,living-temp,18.6
2026-08-07 14:08:34,front-door,CLOSE
2026-08-07 14:08:37,living-temp,21.3
2026-08-07 14:08:40,living-motion,ON
2026-08-07 14:08:43,front-door,CLOSE
2026-08-07 14:08:46,bathroom-motion,ON
2026-08-07 14:08:49,front-door,CLOSE
2026-08-07 14:08:52,kitchen-motion,ON
2026-08-07 14:08:55,living-motion,ON
2026-08-07 14:08:58,bathroom-motion,ON
2026-08-07 14:09:01,bedroom-motion,ON
2026-08-07 14:09:04,bathroom-motion,ON
2026-08-07 14:09:07,kitchen-motion,ON
2026-08-07 14:09:10,bed-mat,OCCUPIED
2026-08-07 14:09:13,living-temp,20.6
2026-08-07 14:09:16,front-door,OPEN
2026-08-07 14:09:20,bathroom-motion,ON
2026-08-07 14:09:23,living-motion,ON
2026-08-07 14:09:26,bathroom-motion,ON
2026-08-07 14:09:29,kitchen-motion,ON
2026-08-07 14:09:32,front-door,CLOSE
2026-08-07 14:09:35,fridge-door,CLOSE
2026-08-07 14:09:38,bed-mat,OCCUPIED
2026-08-07 14:09:41,bedroom-motion,ON
2026-08-07 14:09:44,fridge-door,OPEN
2026-08-07 14:09:47,bedroom-motion,ON
2026-08-07 14:09:50,living-temp,18.5
2026-08-07 14:09:53,front-door,CLOSE
2026-08-07 14:09:56,fridge-door,CLOSE
2026-08-07 14:09:59,bathroom-motion,ON
2026-08-07 14:10:02,living-temp,21.0
2026-08-07 14:10:05,bed-mat,EMPTY
2026-08-07 14:10:08,kitchen-motion,ON
2026-08-07 14:10:11,kitchen-motion,ON
2026-08-07 14:10:14,bathroom-motion,ON
2026-08-07 14:10:17,bedroom-motion,ON
2026-08-07 14:10:20,front-door,OPEN
2026-08-07 14:10:23,fridge-door,OPEN
2026-08-07 14:10:26,living-motion,ON
2026-08-07 14:10:29,living-temp,21.3
2026-08-07 14:10:32,living-motion,ON
2026-08-07 14:10:35,bathroom-motion,ON
2026-08-07 14:10:38,kitchen-motion,ON
2026-08-07 14:10:41,fridge-door,CLOSE
2026-08-07 14:10:44,front-door,OPEN
2026-08-07 14:10:47,bedroom-motion,ON
2026-08-07 14:10:50,living-motion,ON
2026-08-07 14:10:53,living-motion,ON
2026-08-07 14:10:56,kitchen-motion,ON
2026-08-07 14:10:59,bathroom-motion,ON
2026-08-07 14:11:02,bedroom-motion,ON
2026-08-07 14:11:05,front-door,CLOSE
2026-08-07 14:11:08,living-temp,18.8
2026-08-07 14:11:11,living-temp,21.1
2026-08-07 14:11:14,bed-mat,OCCUPIED
2026-08-07 14:11:17,fridge-door,CLOSE
2026-08-07 14:11:20,living-motion,ON
2026-08-07 14:11:23,kitchen-motion,ON
2026-08-07 14:11:26,bed-mat,OCCUPIED
2026-08-07 14:12:25,bathroom-motion,ON
2026-08-07 14:12:28,bed-mat,OCCUPIED
2026-08-07 14:12:31,kitchen-motion,ON
2026-08-07 14:12:34,bathroom-motion,ON
2026-08-07 14:12:37,living-temp,19.6
2026-08-07 14:12:42,living-motion,ON
2026-08-07 14:12:45,fridge-door,OPEN
2026-08-07 14:13:02,bathroom-motion,ON
2026-08-07 14:13:05,kitchen-motion,ON
2026-08-07 14:13:08,fridge-door,CLOSE
2026-08-07 14:13:36,fridge-door,OPEN
2026-08-07 14:13:39,fridge-door,CLOSE
2026-08-07 14:13:44,bed-mat,OCCUPIED
2026-08-07 14:13:47,bed-mat,OCCUPIED
2026-08-07 14:13:50,living-motion,ON
2026-08-07 14:14:07,bedroom-motion,ON
2026-08-07 14:14:10,bed-mat,OCCUPIED
2026-08-07 14:14:37,fridge-door,CLOSE
2026-08-07 14:14:40,kitchen-motion,ON
2026-08-07 14:14:43,kitchen-motion,ON
2026-08-07 14:15:10,kitchen-motion,ON
2026-08-07 14:15:13,fridge-door,CLOSE
2026-08-07 14:15:40,bathroom-motion,ON
2026-08-07 14:15:43,bed-mat,OCCUPIED
2026-08-07 14:15:46,bathroom-motion,ON
2026-08-07 14:16:13,bedroom-motion,ON
2026-08-07 14:16:16,fridge-door,OPEN
2026-08-07 14:16:43,fridge-door,OPEN
2026-08-07 14:16:46,bathroom-motion,ON
2026-08-07 14:16:49,living-temp,20.4
2026-08-07 14:17:16,kitchen-motion,ON
2026-08-07 14:17:19,bed-mat,OCCUPIED
2026-08-07 14:17:22,fridge-door,OPEN
2026-08-07 14:26:06,bathroom-motion,ON
2026-08-07 14:26:09,fridge-door,OPEN
2026-08-07 14:26:12,fridge-door,CLOSE
2026-08-07 14:27:05,living-motion,ON
2026-08-07 14:27:08,fridge-door,CLOSE
2026-08-07 14:28:47,bedroom-motion,ON
2026-08-07 14:28:50,living-motion,ON
2026-08-07 14:28:53,front-door,OPEN
2026-08-07 14:28:56,kitchen-motion,ON
2026-08-07 14:28:59,bed-mat,EMPTY
2026-08-07 14:29:02,living-motion,ON
2026-08-07 14:29:05,front-door,CLOSE
2026-08-07 14:29:08,fridge-door,OPEN
2026-08-07 14:29:11,living-temp,21.1
2026-08-07 14:29:14,living-temp,21.3
2026-08-07 14:29:17,bedroom-motion,ON
2026-08-07 14:29:20,kitchen-motion,ON
2026-08-07 14:29:23,front-door,CLOSE
2026-08-07 14:29:26,living-motion,ON
2026-08-07 14:29:29,bed-mat,OCCUPIED
2026-08-07 14:29:32,fridge-door,CLOSE
2026-08-07 14:29:35,living-temp,20.7
2026-08-07 14:29:38,living-motion,ON
2026-08-07 14:29:41,bedroom-motion,ON
2026-08-07 14:29:44,front-door,CLOSE
2026-08-07 14:29:47,bed-mat,OCCUPIED
2026-08-07 14:29:50,fridge-door,OPEN
2026-08-07 14:29:53,kitchen-motion,ON
2026-08-07 14:29:56,front-door,CLOSE
2026-08-07 14:29:59,front-door,CLOSE
2026-08-07 14:30:02,fridge-door,CLOSE
2026-08-07 14:30:05,living-motion,ON
2026-08-07 14:30:08,kitchen-motion,ON
2026-08-07 14:30:11,bathroom-motion,ON
2026-08-07 14:30:14,bed-mat,OCCUPIED
2026-08-07 14:30:17,kitchen-motion,ON
2026-08-07 14:30:20,living-motion,ON
2026-08-07 14:30:23,bed-mat,OCCUPIED
2026-08-07 14:30:26,living-temp,21.3
2026-08-07 14:30:29,bed-mat,EMPTY
2026-08-07 14:30:32,bathroom-motion,ON
2026-08-07 14:30:35,kitchen-motion,ON
2026-08-07 14:30:38,front-door,CLOSE
2026-08-07 14:30:41,bed-mat,EMPTY
2026-08-07 14:30:44,bedroom-motion,ON
2026-08-07 14:30:47,bathroom-motion,ON
2026-08-07 14:30:50,living-motion,ON
2026-08-07 14:30:53,front-door,CLOSE
2026-08-07 14:30:56,front-door,CLOSE
2026-08-07 14:30:59,living-temp,18.5
2026-08-07 14:31:02,bed-mat,EMPTY
2026-08-07 14:31:05,front-door,OPEN
2026-08-07 14:31:08,living-temp,20.9
2026-08-07 14:31:11,front-door,OPEN
2026-08-07 14:31:14,front-door,CLOSE
2026-08-07 14:31:17,living-motion,ON
2026-08-07 14:31:20,front-door,OPEN
2026-08-07 14:31:23,fridge-door,OPEN
2026-08-07 14:31:26,living-motion,ON
2026-08-07 14:31:29,kitchen-motion,ON
2026-08-07 14:31:32,front-door,CLOSE
2026-08-07 14:31:35,fridge-door,OPEN
2026-08-07 14:31:38,front-door,CLOSE
2026-08-07 14:31:41,living-motion,ON
2026-08-07 14:31:44,bed-mat,OCCUPIED
2026-08-07 14:31:47,front-door,OPEN
2026-08-07 14:31:50,fridge-door,CLOSE
2026-08-07 14:31:53,bed-mat,EMPTY
2026-08-07 14:31:56,front-door,OPEN
